"protein","reporter","unique","value","batch"
"Q9NTJ4","5",4,18917,"RA0505_peptides.txt"
"Q9NTJ5","0",13,1220798,"RA0505_peptides.txt"
"Q9NTJ5","3",13,783918.1,"RA0505_peptides.txt"
"Q9NTJ5","5",13,1747395,"RA0505_peptides.txt"
"Q9NTK5","0",8,361060,"RA0505_peptides.txt"
"Q9NTK5","3",8,179968,"RA0505_peptides.txt"
"Q9NTK5","5",8,213390,"RA0505_peptides.txt"
"Q9NTM9","0",1,61357,"RA0505_peptides.txt"
"Q9NTM9","3",1,24048,"RA0505_peptides.txt"
"Q9NTM9","5",1,41283,"RA0505_peptides.txt"
"Q9NTX5","0",6,234360,"RA0505_peptides.txt"
"Q9NTX5","3",6,126273,"RA0505_peptides.txt"
"Q9NTX5","5",6,192911,"RA0505_peptides.txt"
"Q9NTZ6","0",4,303307,"RA0505_peptides.txt"
"Q9NTZ6","3",4,256476,"RA0505_peptides.txt"
"Q9NTZ6","5",4,278392,"RA0505_peptides.txt"
"Q9NU22","0",1,65564,"RA0505_peptides.txt"
"Q9NU22","3",1,67925,"RA0505_peptides.txt"
"Q9NU22","5",1,58712,"RA0505_peptides.txt"
"Q9NU23","0",1,21581,"RA0505_peptides.txt"
"Q9NU23","3",1,53018,"RA0505_peptides.txt"
"Q9NU23","5",1,81031,"RA0505_peptides.txt"
"Q9NUB1","0",8,338933,"RA0505_peptides.txt"
"Q9NUB1","3",8,178696,"RA0505_peptides.txt"
"Q9NUB1","5",8,434792,"RA0505_peptides.txt"
"Q9NUI1","0",2,26722,"RA0505_peptides.txt"
"Q9NUI1","3",2,5508.7,"RA0505_peptides.txt"
"Q9NUI1","5",2,6865.4,"RA0505_peptides.txt"
"Q9NUJ1","0",5,231729,"RA0505_peptides.txt"
"Q9NUJ1","3",5,88857,"RA0505_peptides.txt"
"Q9NUJ1","5",5,93328,"RA0505_peptides.txt"
"Q9NUL5","0",2,122830,"RA0505_peptides.txt"
"Q9NUL5","3",2,50480,"RA0505_peptides.txt"
"Q9NUL5","5",2,79674,"RA0505_peptides.txt"
"Q9NUM4","0",1,103830,"RA0505_peptides.txt"
"Q9NUM4","3",1,65421,"RA0505_peptides.txt"
"Q9NUM4","5",1,119210,"RA0505_peptides.txt"
"Q9NUP9","0",2,0,"RA0505_peptides.txt"
"Q9NUP9","3",2,0,"RA0505_peptides.txt"
"Q9NUP9","5",2,0,"RA0505_peptides.txt"
"Q9NUQ6","0",1,0,"RA0505_peptides.txt"
"Q9NUQ6","3",1,0,"RA0505_peptides.txt"
"Q9NUQ6","5",1,0,"RA0505_peptides.txt"
"Q9NUQ7","0",1,21148,"RA0505_peptides.txt"
"Q9NUQ7","3",1,9612.3,"RA0505_peptides.txt"
"Q9NUQ7","5",1,29543,"RA0505_peptides.txt"
"Q9NUQ8","0",3,0,"RA0505_peptides.txt"
"Q9NUQ8","3",3,0,"RA0505_peptides.txt"
"Q9NUQ8","5",3,0,"RA0505_peptides.txt"
"Q9NUQ9","0",6,309867,"RA0505_peptides.txt"
"Q9NUQ9","3",6,218065,"RA0505_peptides.txt"
"Q9NUQ9","5",6,330074,"RA0505_peptides.txt"
"Q9NUT2","0",2,61145,"RA0505_peptides.txt"
"Q9NUT2","3",2,32989,"RA0505_peptides.txt"
"Q9NUT2","5",2,36837,"RA0505_peptides.txt"
"Q9NUU6","0",5,372085,"RA0505_peptides.txt"
"Q9NUU6","3",5,130680,"RA0505_peptides.txt"
"Q9NUU6","5",5,308088,"RA0505_peptides.txt"
"Q9NUV9","0",8,578556,"RA0505_peptides.txt"
"Q9NUV9","3",8,374314.8,"RA0505_peptides.txt"
"Q9NUV9","5",8,671595,"RA0505_peptides.txt"
"Q9NUY8","0",3,121367,"RA0505_peptides.txt"
"Q9NUY8","3",3,75208,"RA0505_peptides.txt"
"Q9NUY8","5",3,72249,"RA0505_peptides.txt"
"Q9NV70","0",9,737104,"RA0505_peptides.txt"
"Q9NV70","3",9,413030,"RA0505_peptides.txt"
"Q9NV70","5",9,471138,"RA0505_peptides.txt"
"Q9NV88","0",1,0,"RA0505_peptides.txt"
"Q9NV88","3",1,0,"RA0505_peptides.txt"
"Q9NV88","5",1,0,"RA0505_peptides.txt"
"Q9NV96","0",2,61657,"RA0505_peptides.txt"
"Q9NV96","3",2,24471,"RA0505_peptides.txt"
"Q9NV96","5",2,49186,"RA0505_peptides.txt"
"Q9NVA1","0",1,72579,"RA0505_peptides.txt"
"Q9NVA1","3",1,29208,"RA0505_peptides.txt"
"Q9NVA1","5",1,48754,"RA0505_peptides.txt"
"Q9NVA2","0",5,175777.8,"RA0505_peptides.txt"
"Q9NVA2","3",5,284509,"RA0505_peptides.txt"
"Q9NVA2","5",5,108135,"RA0505_peptides.txt"
"Q9NVC6","0",2,61450,"RA0505_peptides.txt"
"Q9NVC6","3",2,37895,"RA0505_peptides.txt"
"Q9NVC6","5",2,71018,"RA0505_peptides.txt"
"Q9NVD7","0",5,441292,"RA0505_peptides.txt"
"Q9NVD7","3",5,257197,"RA0505_peptides.txt"
"Q9NVD7","5",5,187235,"RA0505_peptides.txt"
"Q9NVE7","0",3,208514,"RA0505_peptides.txt"
"Q9NVE7","3",3,136716,"RA0505_peptides.txt"
"Q9NVE7","5",3,161019,"RA0505_peptides.txt"
"Q9NVG8","0",3,0,"RA0505_peptides.txt"
"Q9NVG8","3",3,0,"RA0505_peptides.txt"
"Q9NVG8","5",3,0,"RA0505_peptides.txt"
"Q9NVH1","0",6,145970,"RA0505_peptides.txt"
"Q9NVH1","3",6,96604,"RA0505_peptides.txt"
"Q9NVH1","5",6,139220,"RA0505_peptides.txt"
"Q9NVH6","0",4,50250,"RA0505_peptides.txt"
"Q9NVH6","3",4,18857,"RA0505_peptides.txt"
"Q9NVH6","5",4,27071,"RA0505_peptides.txt"
"Q9NVI7","0",3,0,"RA0505_peptides.txt"
"Q9NVI7","3",3,0,"RA0505_peptides.txt"
"Q9NVI7","5",3,0,"RA0505_peptides.txt"
"Q9NVJ2","0",3,64673,"RA0505_peptides.txt"
"Q9NVJ2","3",3,72205,"RA0505_peptides.txt"
"Q9NVJ2","5",3,73638,"RA0505_peptides.txt"
"Q9NVP1","0",4,177409,"RA0505_peptides.txt"
"Q9NVP1","3",4,70010,"RA0505_peptides.txt"
"Q9NVP1","5",4,172581,"RA0505_peptides.txt"
"Q9NVR2","0",2,57844,"RA0505_peptides.txt"
"Q9NVR2","3",2,33407,"RA0505_peptides.txt"
"Q9NVR2","5",2,48604,"RA0505_peptides.txt"
"Q9NVS9","0",3,103747,"RA0505_peptides.txt"
"Q9NVS9","3",3,78849,"RA0505_peptides.txt"
"Q9NVS9","5",3,129028,"RA0505_peptides.txt"
"Q9NVT9","0",3,177484,"RA0505_peptides.txt"
"Q9NVT9","3",3,140393,"RA0505_peptides.txt"
"Q9NVT9","5",3,156620,"RA0505_peptides.txt"
"Q9NVV4","0",2,78280,"RA0505_peptides.txt"
"Q9NVV4","3",2,77239,"RA0505_peptides.txt"
"Q9NVV4","5",2,113743,"RA0505_peptides.txt"
"Q9NVV5","0",2,0,"RA0505_peptides.txt"
"Q9NVV5","3",2,0,"RA0505_peptides.txt"
"Q9NVV5","5",2,0,"RA0505_peptides.txt"
"Q9NVX2","0",2,61995,"RA0505_peptides.txt"
"Q9NVX2","3",2,23789.2,"RA0505_peptides.txt"
"Q9NVX2","5",2,34368.3,"RA0505_peptides.txt"
"Q9NVZ3","0",4,430326.4,"RA0505_peptides.txt"
"Q9NVZ3","3",4,186789,"RA0505_peptides.txt"
"Q9NVZ3","5",4,217002,"RA0505_peptides.txt"
"Q9NW15","0",3,43017,"RA0505_peptides.txt"
"Q9NW15","3",3,17137,"RA0505_peptides.txt"
"Q9NW15","5",3,22534,"RA0505_peptides.txt"
"Q9NW64","0",4,375700,"RA0505_peptides.txt"
"Q9NW64","3",4,125120,"RA0505_peptides.txt"
"Q9NW64","5",4,198527,"RA0505_peptides.txt"
"Q9NWB6","0",3,221845,"RA0505_peptides.txt"
"Q9NWB6","3",3,208182,"RA0505_peptides.txt"
"Q9NWB6","5",3,256510,"RA0505_peptides.txt"
"Q9NWH9","0",1,31513,"RA0505_peptides.txt"
"Q9NWH9","3",1,19301,"RA0505_peptides.txt"
"Q9NWH9","5",1,20378,"RA0505_peptides.txt"
"Q9NWS8","0",1,0,"RA0505_peptides.txt"
"Q9NWS8","3",1,0,"RA0505_peptides.txt"
"Q9NWS8","5",1,0,"RA0505_peptides.txt"
"Q9NWT1","0",2,41078,"RA0505_peptides.txt"
"Q9NWT1","3",2,30000,"RA0505_peptides.txt"
"Q9NWT1","5",2,49307,"RA0505_peptides.txt"
"Q9NWU5","0",2,52485,"RA0505_peptides.txt"
"Q9NWU5","3",2,39244,"RA0505_peptides.txt"
"Q9NWU5","5",2,71740,"RA0505_peptides.txt"
"Q9NWV4","0",4,265870,"RA0505_peptides.txt"
"Q9NWV4","3",4,173754,"RA0505_peptides.txt"
"Q9NWV4","5",4,150440,"RA0505_peptides.txt"
"Q9NWV8","0",1,136850,"RA0505_peptides.txt"
"Q9NWV8","3",1,79291,"RA0505_peptides.txt"
"Q9NWV8","5",1,86807,"RA0505_peptides.txt"
"Q9NWY4","0",1,0,"RA0505_peptides.txt"
"Q9NWY4","3",1,0,"RA0505_peptides.txt"
"Q9NWY4","5",1,0,"RA0505_peptides.txt"
"Q9NWZ3","0",3,145968,"RA0505_peptides.txt"
"Q9NWZ3","3",3,53871,"RA0505_peptides.txt"
"Q9NWZ3","5",3,62468,"RA0505_peptides.txt"
"Q9NX00","0",1,0,"RA0505_peptides.txt"
"Q9NX00","3",1,0,"RA0505_peptides.txt"
"Q9NX00","5",1,0,"RA0505_peptides.txt"
"Q9NX14","0",2,0,"RA0505_peptides.txt"
"Q9NX14","3",2,0,"RA0505_peptides.txt"
"Q9NX14","5",2,0,"RA0505_peptides.txt"
"Q9NX40","0",2,40280.2,"RA0505_peptides.txt"
"Q9NX40","3",2,53758,"RA0505_peptides.txt"
"Q9NX40","5",2,99263,"RA0505_peptides.txt"
"Q9NX46","0",3,39116.9,"RA0505_peptides.txt"
"Q9NX46","3",3,55614,"RA0505_peptides.txt"
"Q9NX46","5",3,54344.1,"RA0505_peptides.txt"
"Q9NX47","0",3,61749,"RA0505_peptides.txt"
"Q9NX47","3",3,18016.5,"RA0505_peptides.txt"
"Q9NX47","5",3,34965,"RA0505_peptides.txt"
"Q9NX58","0",3,198526,"RA0505_peptides.txt"
"Q9NX58","3",3,72039,"RA0505_peptides.txt"
"Q9NX58","5",3,80894,"RA0505_peptides.txt"
"Q9NX62","0",3,75978,"RA0505_peptides.txt"
"Q9NX62","3",3,95537,"RA0505_peptides.txt"
"Q9NX62","5",3,94021,"RA0505_peptides.txt"
"Q9NX63","0",6,501161,"RA0505_peptides.txt"
"Q9NX63","3",6,792470,"RA0505_peptides.txt"
"Q9NX63","5",6,512158,"RA0505_peptides.txt"
"Q9NXC5","0",2,53630,"RA0505_peptides.txt"
"Q9NXC5","3",2,14958,"RA0505_peptides.txt"
"Q9NXC5","5",2,24927,"RA0505_peptides.txt"
"Q9NXE4","0",6,137984,"RA0505_peptides.txt"
"Q9NXE4","3",6,99673,"RA0505_peptides.txt"
"Q9NXE4","5",6,180245,"RA0505_peptides.txt"
"Q9NXF1","0",4,27057,"RA0505_peptides.txt"
"Q9NXF1","3",4,17275,"RA0505_peptides.txt"
"Q9NXF1","5",4,32671,"RA0505_peptides.txt"
"Q9NXG2","0",6,599679,"RA0505_peptides.txt"
"Q9NXG2","3",6,331127,"RA0505_peptides.txt"
"Q9NXG2","5",6,318095,"RA0505_peptides.txt"
"Q9NXH8","0",4,41298,"RA0505_peptides.txt"
"Q9NXH8","3",4,33923,"RA0505_peptides.txt"
"Q9NXH8","5",4,82633,"RA0505_peptides.txt"
"Q9NXH9","0",2,44274,"RA0505_peptides.txt"
"Q9NXH9","3",2,32909,"RA0505_peptides.txt"
"Q9NXH9","5",2,32106,"RA0505_peptides.txt"
"Q9NXN4","0",1,0,"RA0505_peptides.txt"
"Q9NXN4","3",1,0,"RA0505_peptides.txt"
"Q9NXN4","5",1,0,"RA0505_peptides.txt"
"Q9NXR7","0",2,55587.6,"RA0505_peptides.txt"
"Q9NXR7","3",2,70708,"RA0505_peptides.txt"
"Q9NXR7","5",2,118010,"RA0505_peptides.txt"
"Q9NXS2","0",3,25980.9,"RA0505_peptides.txt"
"Q9NXS2","3",3,12456,"RA0505_peptides.txt"
"Q9NXS2","5",3,87659,"RA0505_peptides.txt"
"Q9NXU5","0",1,0,"RA0505_peptides.txt"
"Q9NXU5","3",1,0,"RA0505_peptides.txt"
"Q9NXU5","5",1,0,"RA0505_peptides.txt"
"Q9NXV6","0",1,59464,"RA0505_peptides.txt"
"Q9NXV6","3",1,19073,"RA0505_peptides.txt"
"Q9NXV6","5",1,30351,"RA0505_peptides.txt"
"Q9NXW2","0",3,98527,"RA0505_peptides.txt"
"Q9NXW2","3",3,25566.2,"RA0505_peptides.txt"
"Q9NXW2","5",3,82808,"RA0505_peptides.txt"
"Q9NY12","0",2,76337,"RA0505_peptides.txt"
"Q9NY12","3",2,27759.7,"RA0505_peptides.txt"
"Q9NY12","5",2,65294,"RA0505_peptides.txt"
"Q9NY15","0",23,835419.1,"RA0505_peptides.txt"
"Q9NY15","3",23,934183,"RA0505_peptides.txt"
"Q9NY15","5",23,1242576.1,"RA0505_peptides.txt"
"Q9NY33","0",12,290409,"RA0505_peptides.txt"
"Q9NY33","3",12,400341,"RA0505_peptides.txt"
"Q9NY33","5",12,598941,"RA0505_peptides.txt"
"Q9NY35","0",2,76749,"RA0505_peptides.txt"
"Q9NY35","3",2,56624,"RA0505_peptides.txt"
"Q9NY35","5",2,82307,"RA0505_peptides.txt"
"Q9NY59","0",1,158570,"RA0505_peptides.txt"
"Q9NY59","3",1,124300,"RA0505_peptides.txt"
"Q9NY59","5",1,96630,"RA0505_peptides.txt"
"Q9NYH9","0",3,53357,"RA0505_peptides.txt"
"Q9NYH9","3",3,24887,"RA0505_peptides.txt"
"Q9NYH9","5",3,44413,"RA0505_peptides.txt"
"Q9NYI0","0",5,147687,"RA0505_peptides.txt"
"Q9NYI0","3",5,29992,"RA0505_peptides.txt"
"Q9NYI0","5",5,58025,"RA0505_peptides.txt"
"Q9NYK1","0",3,116169,"RA0505_peptides.txt"
"Q9NYK1","3",3,53328,"RA0505_peptides.txt"
"Q9NYK1","5",3,92041,"RA0505_peptides.txt"
"Q9NYK5","0",4,125019,"RA0505_peptides.txt"
"Q9NYK5","3",4,81204,"RA0505_peptides.txt"
"Q9NYK5","5",4,176457,"RA0505_peptides.txt"
"Q9NYL2","0",4,54933,"RA0505_peptides.txt"
"Q9NYL2","3",4,21697.6,"RA0505_peptides.txt"
"Q9NYL2","5",4,25140.6,"RA0505_peptides.txt"
"Q9NYL4","0",2,201465,"RA0505_peptides.txt"
"Q9NYL4","3",2,309947,"RA0505_peptides.txt"
"Q9NYL4","5",2,1046030,"RA0505_peptides.txt"
"Q9NYL9","0",5,145955,"RA0505_peptides.txt"
"Q9NYL9","3",5,385935,"RA0505_peptides.txt"
"Q9NYL9","5",5,419579,"RA0505_peptides.txt"
"Q9NYP7","0",1,134780,"RA0505_peptides.txt"
"Q9NYP7","3",1,95124,"RA0505_peptides.txt"
"Q9NYP7","5",1,208080,"RA0505_peptides.txt"
"Q9NYS7","0",1,0,"RA0505_peptides.txt"
"Q9NYS7","3",1,0,"RA0505_peptides.txt"
"Q9NYS7","5",1,0,"RA0505_peptides.txt"
"Q9NYU1","0",1,0,"RA0505_peptides.txt"
"Q9NYU1","3",1,0,"RA0505_peptides.txt"
"Q9NYU1","5",1,0,"RA0505_peptides.txt"
"Q9NYU2","0",21,1979434,"RA0505_peptides.txt"
"Q9NYU2","3",21,976438,"RA0505_peptides.txt"
"Q9NYU2","5",21,2264308.1,"RA0505_peptides.txt"
"Q9NZ01","0",6,486634,"RA0505_peptides.txt"
"Q9NZ01","3",6,86119,"RA0505_peptides.txt"
"Q9NZ01","5",6,248682,"RA0505_peptides.txt"
"Q9NZ08","0",16,1619735,"RA0505_peptides.txt"
"Q9NZ08","3",16,537234.8,"RA0505_peptides.txt"
"Q9NZ08","5",16,708440.9,"RA0505_peptides.txt"
"Q9NZ32","0",2,46549,"RA0505_peptides.txt"
"Q9NZ32","3",2,111234,"RA0505_peptides.txt"
"Q9NZ32","5",2,91548,"RA0505_peptides.txt"
"Q9NZ43","0",3,40353,"RA0505_peptides.txt"
"Q9NZ43","3",3,50318,"RA0505_peptides.txt"
"Q9NZ43","5",3,50371,"RA0505_peptides.txt"
"Q9NZ45","0",1,38916,"RA0505_peptides.txt"
"Q9NZ45","3",1,10640,"RA0505_peptides.txt"
"Q9NZ45","5",1,13884,"RA0505_peptides.txt"
"Q9NZ52","0",2,102400,"RA0505_peptides.txt"
"Q9NZ52","3",2,57413,"RA0505_peptides.txt"
"Q9NZ52","5",2,90224,"RA0505_peptides.txt"
"Q9NZA1","0",3,212035,"RA0505_peptides.txt"
"Q9NZA1","3",3,39497,"RA0505_peptides.txt"
"Q9NZA1","5",3,86841,"RA0505_peptides.txt"
"Q9NZB2","0",11,560525,"RA0505_peptides.txt"
"Q9NZB2","3",11,273063,"RA0505_peptides.txt"
"Q9NZB2","5",11,314702.1,"RA0505_peptides.txt"
"Q9NZB8","0",1,20744,"RA0505_peptides.txt"
"Q9NZB8","3",1,11611,"RA0505_peptides.txt"
"Q9NZB8","5",1,13570,"RA0505_peptides.txt"
"Q9NZC3","0",2,163900,"RA0505_peptides.txt"
"Q9NZC3","3",2,52858,"RA0505_peptides.txt"
"Q9NZC3","5",2,77061,"RA0505_peptides.txt"
"Q9NZD4","0",2,116260,"RA0505_peptides.txt"
"Q9NZD4","3",2,24136,"RA0505_peptides.txt"
"Q9NZD4","5",2,28988,"RA0505_peptides.txt"
"Q9NZD8","0",2,0,"RA0505_peptides.txt"
"Q9NZD8","3",2,0,"RA0505_peptides.txt"
"Q9NZD8","5",2,0,"RA0505_peptides.txt"
"Q9NZJ7","0",3,226893,"RA0505_peptides.txt"
"Q9NZJ7","3",3,71886,"RA0505_peptides.txt"
"Q9NZJ7","5",3,150938,"RA0505_peptides.txt"
"Q9NZK5","0",3,285465,"RA0505_peptides.txt"
"Q9NZK5","3",3,134930,"RA0505_peptides.txt"
"Q9NZK5","5",3,233387,"RA0505_peptides.txt"
"Q9NZL4","0",2,24294,"RA0505_peptides.txt"
"Q9NZL4","3",2,6364.3,"RA0505_peptides.txt"
"Q9NZL4","5",2,8314.8,"RA0505_peptides.txt"
"Q9NZL9","0",5,131612,"RA0505_peptides.txt"
"Q9NZL9","3",5,159482,"RA0505_peptides.txt"
"Q9NZL9","5",5,184742,"RA0505_peptides.txt"
"Q9NZM1","0",59,3946943.2,"RA0505_peptides.txt"
"Q9NZM1","3",59,3801244,"RA0505_peptides.txt"
"Q9NZM1","5",59,2473140.7,"RA0505_peptides.txt"
"Q9NZM3","0",5,105628,"RA0505_peptides.txt"
"Q9NZM3","3",5,56277.6,"RA0505_peptides.txt"
"Q9NZM3","5",5,65580,"RA0505_peptides.txt"
"Q9NZN3","0",1,148170,"RA0505_peptides.txt"
"Q9NZN3","3",1,83318,"RA0505_peptides.txt"
"Q9NZN3","5",1,82446,"RA0505_peptides.txt"
"Q9NZN4","0",14,3372134,"RA0505_peptides.txt"
"Q9NZN4","3",14,1915033.4,"RA0505_peptides.txt"
"Q9NZN4","5",14,998944.2,"RA0505_peptides.txt"
"Q9NZN5","0",5,106665,"RA0505_peptides.txt"
"Q9NZN5","3",5,95378,"RA0505_peptides.txt"
"Q9NZN5","5",5,81536.3,"RA0505_peptides.txt"
"Q9NZN8","0",3,110750,"RA0505_peptides.txt"
"Q9NZN8","3",3,125348,"RA0505_peptides.txt"
"Q9NZN8","5",3,125103,"RA0505_peptides.txt"
"Q9NZN9","0",1,205340,"RA0505_peptides.txt"
"Q9NZN9","3",1,58579,"RA0505_peptides.txt"
"Q9NZN9","5",1,76538,"RA0505_peptides.txt"
"Q9NZR1","0",2,118003,"RA0505_peptides.txt"
"Q9NZR1","3",2,68794,"RA0505_peptides.txt"
"Q9NZR1","5",2,95695,"RA0505_peptides.txt"
"Q9NZR2","0",1,39820,"RA0505_peptides.txt"
"Q9NZR2","3",1,18177,"RA0505_peptides.txt"
"Q9NZR2","5",1,25562,"RA0505_peptides.txt"
"Q9NZT2","0",2,155418,"RA0505_peptides.txt"
"Q9NZT2","3",2,91221,"RA0505_peptides.txt"
"Q9NZT2","5",2,96741,"RA0505_peptides.txt"
"Q9NZU5","0",10,430042,"RA0505_peptides.txt"
"Q9NZU5","3",10,310403.1,"RA0505_peptides.txt"
"Q9NZU5","5",10,119732.9,"RA0505_peptides.txt"
"Q9NZZ3","0",2,0,"RA0505_peptides.txt"
"Q9NZZ3","3",2,0,"RA0505_peptides.txt"
"Q9NZZ3","5",2,0,"RA0505_peptides.txt"
"Q9P000","0",2,16190,"RA0505_peptides.txt"
"Q9P000","3",2,56445,"RA0505_peptides.txt"
"Q9P000","5",2,58687,"RA0505_peptides.txt"
"Q9P016","0",7,439661,"RA0505_peptides.txt"
"Q9P016","3",7,347263.6,"RA0505_peptides.txt"
"Q9P016","5",7,362508,"RA0505_peptides.txt"
"Q9P032","0",3,96764,"RA0505_peptides.txt"
"Q9P032","3",3,81730,"RA0505_peptides.txt"
"Q9P032","5",3,142975,"RA0505_peptides.txt"
"Q9P035","0",6,192108,"RA0505_peptides.txt"
"Q9P035","3",6,78220,"RA0505_peptides.txt"
"Q9P035","5",6,137668,"RA0505_peptides.txt"
"Q9P0J0","0",3,235932,"RA0505_peptides.txt"
"Q9P0J0","3",3,150101,"RA0505_peptides.txt"
"Q9P0J0","5",3,318661,"RA0505_peptides.txt"
"Q9P0J1","0",5,146154,"RA0505_peptides.txt"
"Q9P0J1","3",5,141761,"RA0505_peptides.txt"
"Q9P0J1","5",5,154166,"RA0505_peptides.txt"
"Q9P0K7","0",3,19374,"RA0505_peptides.txt"
"Q9P0K7","3",3,9084.7,"RA0505_peptides.txt"
"Q9P0K7","5",3,7871.2,"RA0505_peptides.txt"
"Q9P0L0","0",2,132650,"RA0505_peptides.txt"
"Q9P0L0","3",2,214590,"RA0505_peptides.txt"
"Q9P0L0","5",2,58218,"RA0505_peptides.txt"
"Q9P0M6","0",8,426611,"RA0505_peptides.txt"
"Q9P0M6","3",8,239885,"RA0505_peptides.txt"
"Q9P0M6","5",8,271856,"RA0505_peptides.txt"
"Q9P0M9","0",1,0,"RA0505_peptides.txt"
"Q9P0M9","3",1,0,"RA0505_peptides.txt"
"Q9P0M9","5",1,0,"RA0505_peptides.txt"
"Q9P0P8","0",2,77730,"RA0505_peptides.txt"
"Q9P0P8","3",2,30679,"RA0505_peptides.txt"
"Q9P0P8","5",2,38953,"RA0505_peptides.txt"
"Q9P0V9","0",2,85278,"RA0505_peptides.txt"
"Q9P0V9","3",2,33532,"RA0505_peptides.txt"
"Q9P0V9","5",2,26529,"RA0505_peptides.txt"
"Q9P107","0",3,31582,"RA0505_peptides.txt"
"Q9P107","3",3,10102,"RA0505_peptides.txt"
"Q9P107","5",3,15789,"RA0505_peptides.txt"
"Q9P1J3","0",1,0,"RA0505_peptides.txt"
"Q9P1J3","3",1,0,"RA0505_peptides.txt"
"Q9P1J3","5",1,0,"RA0505_peptides.txt"
"Q9P1Y6","0",1,0,"RA0505_peptides.txt"
"Q9P1Y6","3",1,0,"RA0505_peptides.txt"
"Q9P1Y6","5",1,0,"RA0505_peptides.txt"
"Q9P253","0",9,273136,"RA0505_peptides.txt"
"Q9P253","3",9,292084,"RA0505_peptides.txt"
"Q9P253","5",9,333381,"RA0505_peptides.txt"
"Q9P258","0",9,787523,"RA0505_peptides.txt"
"Q9P258","3",9,427977,"RA0505_peptides.txt"
"Q9P258","5",9,709940,"RA0505_peptides.txt"
"Q9P265","0",9,353208,"RA0505_peptides.txt"
"Q9P265","3",9,165482,"RA0505_peptides.txt"
"Q9P265","5",9,189792,"RA0505_peptides.txt"
"Q9P283","0",1,40633,"RA0505_peptides.txt"
"Q9P283","3",1,18185,"RA0505_peptides.txt"
"Q9P283","5",1,12982,"RA0505_peptides.txt"
"Q9P291","0",4,71000,"RA0505_peptides.txt"
"Q9P291","3",4,55532,"RA0505_peptides.txt"
"Q9P291","5",4,15104,"RA0505_peptides.txt"
"Q9P299","0",4,419116,"RA0505_peptides.txt"
"Q9P299","3",4,240587,"RA0505_peptides.txt"
"Q9P299","5",4,180860,"RA0505_peptides.txt"
"Q9P2B2","0",13,414970.1,"RA0505_peptides.txt"
"Q9P2B2","3",13,827081,"RA0505_peptides.txt"
"Q9P2B2","5",13,772775,"RA0505_peptides.txt"
"Q9P2D3","0",1,0,"RA0505_peptides.txt"
"Q9P2D3","3",1,0,"RA0505_peptides.txt"
"Q9P2D3","5",1,0,"RA0505_peptides.txt"
"Q9P2E9","0",51,3478524.7,"RA0505_peptides.txt"
"Q9P2E9","3",51,6332299.8,"RA0505_peptides.txt"
"Q9P2E9","5",51,6615055.6,"RA0505_peptides.txt"
"Q9P2I0","0",6,166710,"RA0505_peptides.txt"
"Q9P2I0","3",6,93618,"RA0505_peptides.txt"
"Q9P2I0","5",6,131140,"RA0505_peptides.txt"
"Q9P2J5","0",17,945663.9,"RA0505_peptides.txt"
"Q9P2J5","3",17,536337.2,"RA0505_peptides.txt"
"Q9P2J5","5",17,684197.4,"RA0505_peptides.txt"
"Q9P2K8","0",2,59099,"RA0505_peptides.txt"
"Q9P2K8","3",2,31548,"RA0505_peptides.txt"
"Q9P2K8","5",2,43373,"RA0505_peptides.txt"
"Q9P2L0","0",2,191090,"RA0505_peptides.txt"
"Q9P2L0","3",2,34991,"RA0505_peptides.txt"
"Q9P2L0","5",2,41906,"RA0505_peptides.txt"
"Q9P2N5","0",2,57306,"RA0505_peptides.txt"
"Q9P2N5","3",2,22361,"RA0505_peptides.txt"
"Q9P2N5","5",2,15276,"RA0505_peptides.txt"
"Q9P2P6","0",1,0,"RA0505_peptides.txt"
"Q9P2P6","3",1,0,"RA0505_peptides.txt"
"Q9P2P6","5",1,0,"RA0505_peptides.txt"
"Q9P2R3","0",18,1437833,"RA0505_peptides.txt"
"Q9P2R3","3",18,718596.4,"RA0505_peptides.txt"
"Q9P2R3","5",18,819870.1,"RA0505_peptides.txt"
"Q9P2R7","0",11,1295844,"RA0505_peptides.txt"
"Q9P2R7","3",11,648320,"RA0505_peptides.txt"
"Q9P2R7","5",11,838543,"RA0505_peptides.txt"
"Q9P2T1","0",5,99489,"RA0505_peptides.txt"
"Q9P2T1","3",5,36359,"RA0505_peptides.txt"
"Q9P2T1","5",5,43169,"RA0505_peptides.txt"
"Q9P2W9","0",2,24069,"RA0505_peptides.txt"
"Q9P2W9","3",2,15709,"RA0505_peptides.txt"
"Q9P2W9","5",2,25211,"RA0505_peptides.txt"
"Q9P2X0","0",1,65107,"RA0505_peptides.txt"
"Q9P2X0","3",1,79111,"RA0505_peptides.txt"
"Q9P2X0","5",1,157990,"RA0505_peptides.txt"
"Q9P2Y5","0",3,134980,"RA0505_peptides.txt"
"Q9P2Y5","3",3,16017,"RA0505_peptides.txt"
"Q9P2Y5","5",3,13357,"RA0505_peptides.txt"
"Q9TQE0","0",2,62225,"RA0505_peptides.txt"
"Q9TQE0","3",2,12537,"RA0505_peptides.txt"
"Q9TQE0","5",2,286410,"RA0505_peptides.txt"
"Q9UBB4","0",7,66903,"RA0505_peptides.txt"
"Q9UBB4","3",7,33212.6,"RA0505_peptides.txt"
"Q9UBB4","5",7,39714,"RA0505_peptides.txt"
"Q9UBB9","0",1,0,"RA0505_peptides.txt"
